website,name,score,reviews,type,duration,comment1,price,group,city
https://www.tripadvisor.com/AttractionProductReview-g187309-d11475197-Third_Reich_Walking_Tour_Historic_Facts_and_Sites_in_Munich-Munich_Upper_Bavaria_B.html,Third Reich Walking Tour: Historic Facts and Sites in Munich,4.5 of 5 bubbles,51,Historical Tours,2–3 hours,Step back into Germany's dark past during this 2.5-hour Third Reich walking tour. Learn how Munich became an important center…,$30,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15777464-Munich_Highlights_Segway_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich Highlights Segway Tour,5.0 of 5 bubbles,9,Historical Tours,3–4 hours,Glide through Munich on this fun 2.5-hour Segway tour that covers the history and major landmarks of the Bavarian capital…,$65,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15073049-Segway_tour_Munich_Beer_Stories_3h-Munich_Upper_Bavaria_Bavaria.html,Segway tour Munich Beer Stories (3h),5.0 of 5 bubbles,1,Spring Break,3 hours,"Discovering Munich's old city on a Segway is a wonderful experience.

We invite you to personally experience the 600 year…",$93,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26812182-Private_History_Munich_Tour_Iconic_Sights_and_WWII_Landmarks-Munich_Upper_Bavaria_.html,Private History Munich Tour: Iconic Sights and WWII Landmarks,,,Historical Tours,2–3 hours,A walk through the historical center of Munich is not just a standard tour of the city's main attractions; it's a journey…,$115,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d16878705-Munich_Prague_One_Way_Sightseeing_Tour_Bus-Munich_Upper_Bavaria_Bavaria.html,Munich-Prague One-Way Sightseeing Tour Bus,5.0 of 5 bubbles,23,Historical Tours,6+ hours,"Visit UNESCO listed Regensburg, Pilsen beer town & Karlstejn castle on your transfer from Munich to Prague. 

Join our entertaining…",$299,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11453260-Nuremberg_Private_Guided_Tour_from_Munich_by_Rail-Munich_Upper_Bavaria_Bavaria.html,Nuremberg Private Guided Tour from Munich by Rail,5.0 of 5 bubbles,2,Historical Tours,8–10 hours,Travel by train from Munich to Nuremberg and spend a day seeing the historical city’s highlights with a private guide. With…,$332,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23082492-Salzburg_Semi_Private_Guided_Day_Tour_from_Munich_with_Dinner-Munich_Upper_Bavaria.html,Salzburg Semi-Private Guided Day Tour from Munich with Dinner,5.0 of 5 bubbles,3,City Tours,6+ hours,"When it comes to culture Munich and Salzburg are practically cousins. Join us on this semi-private, fully-guided tour of…",$277,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21222821-Munich_Residenz_Palace_Museum_and_Treasury_Private_Tour-Munich_Upper_Bavaria_Bavar.html,"Munich Residenz Palace, Museum and Treasury Private Tour",5.0 of 5 bubbles,1,Historical Tours,2–5 hours,"Discover the architectural and artistic splendor of Munich Residenz on a guided tour of the palace interiors, the museum…",$258,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g1585908-d25464657-2_Hour_Segway_Discovery_Tour_Munich-Oettingen_in_Bayern_Swabia_Bavaria.html,2-Hour Segway Discovery Tour Munich,5.0 of 5 bubbles,2,Historical Tours,2 hours,"Get to see all of the city’s top attractions in a short amount of time

Enjoy entertaining commentary from your local guide…",$66,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20183411-Andechs_Monastery_Beer_Hike_Food_Experience_Private_Tour_departs_Munich-Munich_Upp.html,Andechs Monastery Beer Hike Food Experience Private Tour (departs Munich),5.0 of 5 bubbles,27,Food & Drink,5–9 hours,"Andechs is a favorite of locals for good reason. With views of the Alps, a fine Baroque church and a bustling beer hall …",$210,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d24962099-Self_guided_Beer_Tour_of_Munich_Main_Sights_Beer_Breweries-Munich_Upper_Bavaria_Ba.html,"Self-guided Beer-Tour of Munich: Main Sights, Beer & Breweries",5.0 of 5 bubbles,2,Food & Drink,2–3 hours,"Self-guided tour around the center of Munich, amusing stories from the city life, historical input and architecture of Munich…",$39,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23486331-CITY_QUEST_Munich_reveal_the_secrets_of_this_city-Munich_Upper_Bavaria_Bavaria.html,CITY QUEST Munich: reveal the secrets of this city!,4.5 of 5 bubbles,3,Fun & Games,2–3 hours,"This is a City Quest that combines the excitement of a treasure hunt, the fun of an orientation game, and the knowledge …",$32,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11453256-Dachau_Concentration_Camp_Memorial_Site_Private_Tour_from_Munich_by_Train-Munich_U.html,Dachau Concentration Camp Memorial Site Private Tour from Munich by Train,4.5 of 5 bubbles,13,Historical Tours,4–5 hours,"Take a private tour of Dachau Concentration Camp Memorial Site, the first Nazi concentration camp, on a half-day trip from…",$232,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11478525-Munich_s_Highlights_3_hour_Segway_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich's Highlights 3-hour Segway Tour,4.5 of 5 bubbles,30,Historical Tours,3 hours,Enjoy a 3-hour tour in Munich and comfortably discover the Bavarian state capital on a Segway. There is a lot to see in …,$93,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19218859-Private_Scenic_Transfer_from_Munich_to_Prague_with_4h_of_Sightseeing-Munich_Upper_.html,Private Scenic Transfer from Munich to Prague with 4h of Sightseeing,4.5 of 5 bubbles,4,Transportation Services,6+ hours,Enjoy a hassle-free arrival in Prague with our private transfer service full of wonderful authentic experiences and insights…,$315,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d13703214-Romantic_Road_Highlights_Private_Day_Trip_from_Munich-Munich_Upper_Bavaria_Bavaria.html,Romantic Road Highlights Private Day Trip from Munich,5.0 of 5 bubbles,10,Historical Tours,6+ hours,"From the vineyards of Würzburg to the foot of the Alps, the Romantic Road (Romantische Strasse) is by far the most popular…",$647,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15684538-In_Depth_Dachau_Concentration_Camp_Tour_Private_Tour-Munich_Upper_Bavaria_Bavaria.html,In Depth Dachau Concentration Camp Tour (Private Tour),5.0 of 5 bubbles,28,Historical Tours,5–6 hours,"Curt’s tours of Dachau are unique. He will lead you through every building, explain the history of the camp and you will…",$232,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d22954489-Herrenchiemsee_Palace_EXCLUSIVE_Lake_Chiemsee_Tour_with_Salzburg_or_EAGLE_S_NEST_f.html,Herrenchiemsee Palace EXCLUSIVE Lake Chiemsee Tour with Salzburg or EAGLE'S NEST from Munich,5.0 of 5 bubbles,1,Historical Tours,9–11 hours,"Enjoy an exclusive day at Bavaria's largest lake:

The 80 sq km Chiemsee with its historical, cultural & scenic highlights…",$689,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21122442-MY_GUiDE_EXCLUSiVE_Neuschwanstein_Castle_Tour_INCL_TiCKETS_and_ALPiNE_COASTER_from.html,MY*GUiDE EXCLUSiVE Neuschwanstein Castle Tour INCL. TiCKETS and ALPiNE COASTER from Munich,5.0 of 5 bubbles,1,Full-day Tours,540–630 minutes,"INCLUDING SKIP-THE-LINE TICKETS NEUSCHWANSTEIN - EVEN AT SHORT NOTICE!

NEUSCHWANSTEIN CASTLE - dream destination for tourists…",$663,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g17794997-d26830023-Sightseeing_flight_Zugspitze_Neuschwanstein_Castle_Alps_Munich_Augsburg-Affing_S.html,Sightseeing flight Zugspitze Neuschwanstein Castle Alps Munich Augsburg,5.0 of 5 bubbles,1,Full-day Tours,105–110 minutes,"We'll show you Bavaria's sights!

Fly with experienced professional pilots over Munich, Andechs Monastery and the Five Lakes…",$707,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25356423-Knowing_Munich_in_a_Rikscha-Munich_Upper_Bavaria_Bavaria.html,Knowing Munich in a Rikscha,5.0 of 5 bubbles,2,Historical Tours,1 hour,"On a rikscha, travelers can explore the city in a unique and eco-friendly way, and enjoy a personalized and memorable experience…",$110,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17554991-Private_Salzburg_History_Food_Tour_with_Munich_train_add_on-Munich_Upper_Bavaria_B.html,Private Salzburg History & Food Tour with Munich train add-on,4.5 of 5 bubbles,13,Food & Drink,6+ hours,Discovering local foods is the most important part of travelling. And we bring that same philosophy to our version of the…,$55,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25337835-Private_Dachau_Concentration_Camp_Memorial_Site_Tour_from_Munich-Munich_Upper_Bava.html,Private Dachau Concentration Camp Memorial Site Tour from Munich,5.0 of 5 bubbles,1,Historical Tours,5 hours,". ""Experience a unique and respectful tour of Dachau Concentration Camp, delving beyond history into the stories of resilience…",$217,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25070236-The_Munich_Residenz_Palace_Private_Tour-Munich_Upper_Bavaria_Bavaria.html,The Munich Residenz Palace Private Tour,,,Historical Tours,3 hours,"Join us to see the Munich Residenz, one of the crown jewels of Bavaria. Originally a fortified keep it was transformed into…",$122,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21145971-Private_Tour_to_Germany_s_Highest_Peak_Zugspitze_Eibsee_and_Bavarian_Lunch-Munich_.html,"Private Tour to Germany's Highest Peak Zugspitze, Eibsee and Bavarian Lunch",5.0 of 5 bubbles,18,4WD Tours,6–7 hours,"Enjoy an exclusive excursion - without other participants - to the plateau of the Zugspitze (2,962 metres) glacier.

The…","$1,658",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21077490-Private_Tour_to_the_Zugspitze_Neuschwanstein_Castle_with_Lunch-Munich_Upper_Bavari.html,Private Tour to the Zugspitze & Neuschwanstein Castle with Lunch,5.0 of 5 bubbles,13,4WD Tours,6–7 hours,"Enjoy an exclusive excursion - without other participants - to the plateau of the Zugspitze (2,962 metres), as well on the…","$2,765",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11447819-Herrenchiemsee_Palace_and_Fraueninsel_Rail_Trip_from_Munich-Munich_Upper_Bavaria_B.html,Herrenchiemsee Palace and Fraueninsel Rail Trip from Munich,5.0 of 5 bubbles,23,Historical Tours,6+ hours,Plan a stress-free visit to Lake Chiemsee on this full-day tour that includes a round-trip train ticket from Munich for …,$67,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11447819-Herrenchiemsee_Palace_and_Fraueninsel_Rail_Trip_from_Munich-Munich_Upper_Bavaria_B.html,Herrenchiemsee Palace and Fraueninsel Rail Trip from Munich,5.0 of 5 bubbles,23,Historical Tours,6+ hours,Plan a stress-free visit to Lake Chiemsee on this full-day tour that includes a round-trip train ticket from Munich for …,$67,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12931994-Private_Dachau_Concentration_Camp_Memorial_Site_Tour_from_Munich-Munich_Upper_Bava.html,Private Dachau Concentration Camp Memorial Site Tour from Munich,5.0 of 5 bubbles,15,Historical Tours,5–6 hours,This historical 5.5-hour tour is conducted by a qualified Dachau Concentration Camp Memorial site guide. You will be picked…,$371,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26439730-Private_TOUR_Munich_Eagle_Nest_Konigssee_Salzburg_Munich-Munich_Upper_Bavaria_Bava.html,Private TOUR Munich > Eagle Nest > Königssee > Salzburg > Munich,,,Full-day Tours,10–12 hours,"This tour is literally packed filled of amazing experiences and adventures! First, you'll head to Hitler's famous Eagle'…",$459,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d16796429-From_Munich_Konigssee_Boat_Ride_Berchtesgaden_Salt_Mine-Munich_Upper_Bavaria_Bavar.html,From Munich: Königssee Boat Ride & Berchtesgaden Salt Mine,4.0 of 5 bubbles,5,Full-day Tours,6+ hours,"We start in our modern busses and reach the green landscapes from Bavarian state with the majestic Alps.

The idyllic emerald…",,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15681745-Half_Price_Fantastic_Munich_City_Tour-Munich_Upper_Bavaria_Bavaria.html,Half Price Fantastic Munich City Tour,5.0 of 5 bubbles,29,Historical Tours,2–3 hours,Explore the main sights of Munich on this private guided tour. Hear the history behind well-known places such as Hofbrauhaus…,$216,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19403848-Private_Mount_ZUGSPITZE_SNOW_Much_More_Deluxe_Tour_from_Munich-Munich_Upper_Bavari.html,Private: Mount ZUGSPITZE & SNOW Much More - Deluxe Tour from Munich,5.0 of 5 bubbles,4,Historical Tours,540–630 minutes,"Mount Zugspitze - a mountain of superlatives: at 2,962 m, the highest mountain in Germany, whose unique 360° panorama allows…",$692,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19402933-Romantic_Road_Exclusive_Private_Tour_from_Munich_to_Rothenburg_ob_der_Tauber-Munic.html,Romantic Road Exclusive Private Tour from Munich to Rothenburg ob der Tauber,5.0 of 5 bubbles,4,Historical Tours,570–660 minutes,"Immerse yourself in a true fairytale world from bygone times on this exclusive journey along the 'Romantic Road'.

Enchanting…",$734,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g1585908-d25800833-2_hour_Sights_Guided_E_Scooter_Tour_in_Munich-Oettingen_in_Bayern_Swabia_Bavaria.html,2 hour Sights Guided E-Scooter Tour in Munich,5.0 of 5 bubbles,1,Historical Tours,2 hours,"Get to see all of the city’s top attractions in a short amount of time

Enjoy entertaining commentary from your local guide…",$66,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11447930-Shared_Arrival_Transfer_Munich_Airport_to_Munich_Central_Station-Munich_Upper_Bava.html,Shared Arrival Transfer: Munich Airport to Munich Central Station,4.0 of 5 bubbles,33,Transportation Services,40 minutes,Start your German vacation with ease by booking this hassle-free shared transfer from Munich Airport to Munich Central Station…,$14,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19440925-Private_Sound_of_Music_and_Historic_Salzburg_Tour_from_Munich-Munich_Upper_Bavaria.html,Private Sound-of-Music and Historic Salzburg Tour from Munich,5.0 of 5 bubbles,2,Historical Tours,570–660 minutes,Whether you are a 'Sound of Music' enthusiast or a Mozart fan or interested in the eventful history of Salzburg for other…,$755,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23459525-Access_Munich_A_tour_for_blind_and_partially_sighted_people-Munich_Upper_Bavaria_B.html,Access Munich: A tour for blind and partially sighted people,,,Historical Tours,3 hours,Join us on three unforgettable hours learning about Munich's history and visiting its most important landmarks on our unique…,$100,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25422636-Munich_Private_Walking_Tour_with_Local_Guide_Private_tour-Munich_Upper_Bavaria_Bav.html,Munich : Private Walking Tour with Local Guide ( Private tour ),4.5 of 5 bubbles,3,Historical Tours,2–8 hours,"Get to know the city through the eyes of a local guide. With no set itinerary, you can customize the tour or leave it to…",$52,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d26450641-Private_Tour_from_Munich_to_Eagle_s_Nest_and_Salzburg-Munich_Upper_Bavaria_Bavaria.html,Private Tour from Munich to Eagle's Nest and Salzburg,,,Full-day Tours,9–10 hours,"This tour takes you to two of the region's gems. First you visit Hitler's famous villa, known as the Eagle's Nest, perched…",$492,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d18276135-Ultimate_Munich_History_Tour_with_a_Local_Expert_Personalized_Private-Munich_Upper.html,Ultimate Munich History Tour with a Local Expert: Personalized & Private,4.0 of 5 bubbles,8,Historical Tours,2–4 hours,"You’ll join one of our history-savvy Munich hosts as you delve into the city’s past, exploring its vibrant history. Visit…",$116,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19867149-Private_Tour_of_Nymphenburg_Palace_and_Gardens-Munich_Upper_Bavaria_Bavaria.html,Private Tour of Nymphenburg Palace and Gardens,5.0 of 5 bubbles,5,Historical Tours,4 hours,Your guide will meet you at the main train station before whisking you away to the magnificent palace of Nymphenburg where…,$177,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15787680-Munich_Macabre_Group_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich Macabre Group Walking Tour,5.0 of 5 bubbles,32,Historical Tours,150–165 minutes,Be sure to come and join us this Halloween weekend! Come in costume and win a prize! (Something boozy for the adults...something…,$30,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d18834301-Neuschwanstein_Castle_Skip_the_Line_Private_Tour_for_Groups-Munich_Upper_Bavaria_B.html,Neuschwanstein Castle Skip-the-Line Private Tour for Groups,5.0 of 5 bubbles,88,Historical Tours,6+ hours,"Enjoy the Bavarian heartland, with Skip the Line service. You don't have to worry about ticket reservations or queues or…",$287,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17773710-Escape_Game_Escape_Game-Munich_Upper_Bavaria_Bavaria.html,Escape Game / Escape Game,5.0 of 5 bubbles,92,Fun & Games,1–2 hours,"Play an escape game that really requires the performance of all team members - everyone is important, everyone brings their…",$84,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d16840902-Munich_Segway_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich Segway Tour,5.0 of 5 bubbles,41,Historical Tours,180–210 minutes,"Enjoy a fun and easy way to travel through Munich's best sites, stopping every few hundred meters to soak them in, hear …",$80,per adult,munich
